pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_wc_fst	no_snps
ASIA	CENAM	dirofilaria_immitis_chrX	9500001	9600000	0.7418312004717117	12
AUS	USA	dirofilaria_immitis_chrX	9600001	9700000	0.1087285486336144	2
AUS	EUR	dirofilaria_immitis_chrX	9600001	9700000	0.0595123786796842	2
ASIA	CENAM	dirofilaria_immitis_chrX	9600001	9700000	NA	2
EUR	USA	dirofilaria_immitis_chrX	9600001	9700000	NA	2
EUR	CENAM	dirofilaria_immitis_chrX	9600001	9700000	NA	2
EUR	ASIA	dirofilaria_immitis_chrX	9600001	9700000	NA	2
CENAM	USA	dirofilaria_immitis_chrX	9600001	9700000	NA	2
AUS	ASIA	dirofilaria_immitis_chrX	9600001	9700000	0.0238301751192396	2
AUS	CENAM	dirofilaria_immitis_chrX	9600001	9700000	0.0636779624568117	2
ASIA	USA	dirofilaria_immitis_chrX	9600001	9700000	NA	2
CENAM	USA	dirofilaria_immitis_chrX	9700001	9800000	0.3073461004091699	41
EUR	USA	dirofilaria_immitis_chrX	9700001	9800000	0.3588238749027406	41
EUR	CENAM	dirofilaria_immitis_chrX	9700001	9800000	0.0539857897719292	41
EUR	ASIA	dirofilaria_immitis_chrX	9700001	9800000	0.896579982110939	41
ASIA	CENAM	dirofilaria_immitis_chrX	9700001	9800000	0.7968807591405465	41
AUS	USA	dirofilaria_immitis_chrX	9700001	9800000	0.1934397126072973	41
AUS	EUR	dirofilaria_immitis_chrX	9700001	9800000	0.5743077869768273	41
AUS	ASIA	dirofilaria_immitis_chrX	9700001	9800000	0.0581068560900133	41
AUS	CENAM	dirofilaria_immitis_chrX	9700001	9800000	0.5318028196614898	41
ASIA	USA	dirofilaria_immitis_chrX	9700001	9800000	0.2932054724261035	41
EUR	ASIA	dirofilaria_immitis_chrX	9800001	9900000	0.8999378822613758	104
AUS	USA	dirofilaria_immitis_chrX	9800001	9900000	0.236192344931268	104
AUS	EUR	dirofilaria_immitis_chrX	9800001	9900000	0.5665396213207834	104
AUS	ASIA	dirofilaria_immitis_chrX	9800001	9900000	0.0515393109122804	104
EUR	CENAM	dirofilaria_immitis_chrX	9800001	9900000	0.1293209369345133	104
AUS	CENAM	dirofilaria_immitis_chrX	9800001	9900000	0.4672026941130238	104
EUR	USA	dirofilaria_immitis_chrX	9800001	9900000	0.4373348506506262	104
ASIA	CENAM	dirofilaria_immitis_chrX	9800001	9900000	0.6530326024624069	104
ASIA	USA	dirofilaria_immitis_chrX	9800001	9900000	0.363512396418707	104
CENAM	USA	dirofilaria_immitis_chrX	9800001	9900000	0.3376909394717362	104
AUS	EUR	dirofilaria_immitis_chrX	9900001	10000000	0.5575687769749124	85
AUS	ASIA	dirofilaria_immitis_chrX	9900001	10000000	0.0802646849045458	85
AUS	CENAM	dirofilaria_immitis_chrX	9900001	10000000	0.5443775073518275	85
ASIA	USA	dirofilaria_immitis_chrX	9900001	10000000	0.3123582467449189	85
AUS	USA	dirofilaria_immitis_chrX	9900001	10000000	0.240243198380737	85
EUR	ASIA	dirofilaria_immitis_chrX	9900001	10000000	0.8454219416813787	85
EUR	CENAM	dirofilaria_immitis_chrX	9900001	10000000	0.0564713012812509	85
EUR	USA	dirofilaria_immitis_chrX	9900001	10000000	0.3321809376060057	85
CENAM	USA	dirofilaria_immitis_chrX	9900001	10000000	0.3135818124761216	85
ASIA	CENAM	dirofilaria_immitis_chrX	9900001	10000000	0.8053335351006313	85
ASIA	CENAM	dirofilaria_immitis_chrX	10000001	10100000	0.6209600967744177	99
CENAM	USA	dirofilaria_immitis_chrX	10000001	10100000	0.2334912266708417	99
AUS	EUR	dirofilaria_immitis_chrX	10000001	10100000	0.3697068946988541	99
ASIA	USA	dirofilaria_immitis_chrX	10000001	10100000	0.210581502418965	99
AUS	CENAM	dirofilaria_immitis_chrX	10000001	10100000	0.3720583807233517	99
AUS	ASIA	dirofilaria_immitis_chrX	10000001	10100000	0.0474935202972355	99
EUR	ASIA	dirofilaria_immitis_chrX	10000001	10100000	0.7060162990746163	99
AUS	USA	dirofilaria_immitis_chrX	10000001	10100000	0.1629019359003271	99
EUR	USA	dirofilaria_immitis_chrX	10000001	10100000	0.238697868585256	99
EUR	CENAM	dirofilaria_immitis_chrX	10000001	10100000	0.1624091198411791	99
AUS	EUR	dirofilaria_immitis_chrX	10100001	10200000	0.358540978135435	104
ASIA	CENAM	dirofilaria_immitis_chrX	10100001	10200000	0.7187763114035629	104
ASIA	USA	dirofilaria_immitis_chrX	10100001	10200000	0.3926436949323477	104
EUR	ASIA	dirofilaria_immitis_chrX	10100001	10200000	0.5740604803699781	104
EUR	USA	dirofilaria_immitis_chrX	10100001	10200000	0.1687011931516238	104
CENAM	USA	dirofilaria_immitis_chrX	10100001	10200000	0.2126636558399152	104
EUR	CENAM	dirofilaria_immitis_chrX	10100001	10200000	0.0876448591202899	104
AUS	USA	dirofilaria_immitis_chrX	10100001	10200000	0.2660341036388659	104
AUS	CENAM	dirofilaria_immitis_chrX	10100001	10200000	0.4761823878217202	104
AUS	ASIA	dirofilaria_immitis_chrX	10100001	10200000	0.069243484871333	104
EUR	ASIA	dirofilaria_immitis_chrX	10200001	10300000	0.5150445390301289	114
EUR	USA	dirofilaria_immitis_chrX	10200001	10300000	0.2556873669994544	114
AUS	EUR	dirofilaria_immitis_chrX	10200001	10300000	0.381776081379141	114
CENAM	USA	dirofilaria_immitis_chrX	10200001	10300000	0.3199244702626636	114
EUR	CENAM	dirofilaria_immitis_chrX	10200001	10300000	0.2078003937545316	114
AUS	ASIA	dirofilaria_immitis_chrX	10200001	10300000	0.0496931130118845	114
AUS	CENAM	dirofilaria_immitis_chrX	10200001	10300000	0.5151181118172797	114
AUS	USA	dirofilaria_immitis_chrX	10200001	10300000	0.2512824653186916	114
ASIA	CENAM	dirofilaria_immitis_chrX	10200001	10300000	0.6736602633726382	114
ASIA	USA	dirofilaria_immitis_chrX	10200001	10300000	0.3636714838821454	114
EUR	ASIA	dirofilaria_immitis_chrX	10300001	10400000	0.6229665356258633	74
CENAM	USA	dirofilaria_immitis_chrX	10300001	10400000	0.0801590699559515	74
AUS	USA	dirofilaria_immitis_chrX	10300001	10400000	0.319812281722629	74
AUS	CENAM	dirofilaria_immitis_chrX	10300001	10400000	0.347215157976925	74
EUR	USA	dirofilaria_immitis_chrX	10300001	10400000	0.4734435441996699	74
EUR	CENAM	dirofilaria_immitis_chrX	10300001	10400000	0.3311466809371591	74
ASIA	CENAM	dirofilaria_immitis_chrX	10300001	10400000	0.1569344348743188	74
ASIA	USA	dirofilaria_immitis_chrX	10300001	10400000	0.2154464500924211	74
AUS	EUR	dirofilaria_immitis_chrX	10300001	10400000	0.7886142322452011	74
AUS	ASIA	dirofilaria_immitis_chrX	10300001	10400000	0.0216065119268912	74
AUS	EUR	dirofilaria_immitis_chrX	10400001	10500000	0.6698115687762619	106
AUS	ASIA	dirofilaria_immitis_chrX	10400001	10500000	0.0277667236948958	106
AUS	CENAM	dirofilaria_immitis_chrX	10400001	10500000	0.3181701994371755	106
AUS	USA	dirofilaria_immitis_chrX	10400001	10500000	0.3538350523814622	106
ASIA	CENAM	dirofilaria_immitis_chrX	10400001	10500000	0.1685889312689769	106
EUR	CENAM	dirofilaria_immitis_chrX	10400001	10500000	0.3100839431758191	106
EUR	ASIA	dirofilaria_immitis_chrX	10400001	10500000	0.4955737661481725	106
EUR	USA	dirofilaria_immitis_chrX	10400001	10500000	0.3745646368720893	106
CENAM	USA	dirofilaria_immitis_chrX	10400001	10500000	0.2258025540880687	106
ASIA	USA	dirofilaria_immitis_chrX	10400001	10500000	0.2624301205147517	106
AUS	USA	dirofilaria_immitis_chrX	10500001	10600000	0.3514097789869801	124
ASIA	USA	dirofilaria_immitis_chrX	10500001	10600000	0.225596039473072	124
ASIA	CENAM	dirofilaria_immitis_chrX	10500001	10600000	0.1646209739097846	124
AUS	EUR	dirofilaria_immitis_chrX	10500001	10600000	0.4283263607600005	124
CENAM	USA	dirofilaria_immitis_chrX	10500001	10600000	0.1743615728427036	124
AUS	CENAM	dirofilaria_immitis_chrX	10500001	10600000	0.2373656833788286	124
EUR	ASIA	dirofilaria_immitis_chrX	10500001	10600000	0.545947630212369	124
EUR	CENAM	dirofilaria_immitis_chrX	10500001	10600000	0.2159439977389574	124
AUS	ASIA	dirofilaria_immitis_chrX	10500001	10600000	0.0742620390036643	124
EUR	USA	dirofilaria_immitis_chrX	10500001	10600000	0.235053577127278	124
CENAM	USA	dirofilaria_immitis_chrX	10600001	10700000	0.2195597328358569	142
EUR	ASIA	dirofilaria_immitis_chrX	10600001	10700000	0.538753743354799	142
ASIA	USA	dirofilaria_immitis_chrX	10600001	10700000	0.1926884319077884	142
AUS	USA	dirofilaria_immitis_chrX	10600001	10700000	0.1626932744434573	142
EUR	CENAM	dirofilaria_immitis_chrX	10600001	10700000	0.4164435438330425	142
AUS	ASIA	dirofilaria_immitis_chrX	10600001	10700000	0.0371800209198183	142
AUS	EUR	dirofilaria_immitis_chrX	10600001	10700000	0.3325705930330996	142
AUS	CENAM	dirofilaria_immitis_chrX	10600001	10700000	0.307266029084204	142
EUR	USA	dirofilaria_immitis_chrX	10600001	10700000	0.2381945606164043	142
ASIA	CENAM	dirofilaria_immitis_chrX	10600001	10700000	0.4913259018622739	142
AUS	EUR	dirofilaria_immitis_chrX	10700001	10800000	0.4814737017581528	120
AUS	CENAM	dirofilaria_immitis_chrX	10700001	10800000	0.4745702675465788	120
ASIA	CENAM	dirofilaria_immitis_chrX	10700001	10800000	0.7664875591076089	120
EUR	ASIA	dirofilaria_immitis_chrX	10700001	10800000	0.8270631389772007	120
ASIA	USA	dirofilaria_immitis_chrX	10700001	10800000	0.5580400217685155	120
CENAM	USA	dirofilaria_immitis_chrX	10700001	10800000	0.2051202825731661	120
AUS	USA	dirofilaria_immitis_chrX	10700001	10800000	0.3725564402595784	120
EUR	USA	dirofilaria_immitis_chrX	10700001	10800000	0.143073803629485	120
EUR	CENAM	dirofilaria_immitis_chrX	10700001	10800000	0.2173269099170735	120
AUS	ASIA	dirofilaria_immitis_chrX	10700001	10800000	0.0755519626778584	120
AUS	USA	dirofilaria_immitis_chrX	10800001	10900000	0.2320087315749883	117
EUR	CENAM	dirofilaria_immitis_chrX	10800001	10900000	0.1765084865203805	117
ASIA	CENAM	dirofilaria_immitis_chrX	10800001	10900000	0.7309161154073925	117
EUR	USA	dirofilaria_immitis_chrX	10800001	10900000	0.2011137841694822	117
ASIA	USA	dirofilaria_immitis_chrX	10800001	10900000	0.3903059493727415	117
CENAM	USA	dirofilaria_immitis_chrX	10800001	10900000	0.2171427315132925	117
AUS	ASIA	dirofilaria_immitis_chrX	10800001	10900000	0.0565558487086221	117
AUS	EUR	dirofilaria_immitis_chrX	10800001	10900000	0.4344455183013457	117
AUS	CENAM	dirofilaria_immitis_chrX	10800001	10900000	0.4251015179377803	117
EUR	ASIA	dirofilaria_immitis_chrX	10800001	10900000	0.7530161889529566	117
AUS	CENAM	dirofilaria_immitis_chrX	10900001	11000000	0.3230467475888144	126
ASIA	USA	dirofilaria_immitis_chrX	10900001	11000000	0.2581617178004518	126
AUS	EUR	dirofilaria_immitis_chrX	10900001	11000000	0.3534813876579235	126
CENAM	USA	dirofilaria_immitis_chrX	10900001	11000000	0.1602718702046602	126
EUR	USA	dirofilaria_immitis_chrX	10900001	11000000	0.147260749892273	126
AUS	ASIA	dirofilaria_immitis_chrX	10900001	11000000	0.0337626602235458	126
AUS	USA	dirofilaria_immitis_chrX	10900001	11000000	0.1813969071341043	126
EUR	ASIA	dirofilaria_immitis_chrX	10900001	11000000	0.4795881600281287	126
ASIA	CENAM	dirofilaria_immitis_chrX	10900001	11000000	0.557858356680292	126
EUR	CENAM	dirofilaria_immitis_chrX	10900001	11000000	0.1584162415115496	126
AUS	ASIA	dirofilaria_immitis_chrX	11000001	11100000	0.0538324546829825	188
AUS	EUR	dirofilaria_immitis_chrX	11000001	11100000	0.4510784941559773	188
AUS	USA	dirofilaria_immitis_chrX	11000001	11100000	0.2322694134514756	188
AUS	CENAM	dirofilaria_immitis_chrX	11000001	11100000	0.5282329883155403	188
CENAM	USA	dirofilaria_immitis_chrX	11000001	11100000	0.2480057644387985	188
ASIA	USA	dirofilaria_immitis_chrX	11000001	11100000	0.2888350639419251	188
ASIA	CENAM	dirofilaria_immitis_chrX	11000001	11100000	0.6461956658473058	188
EUR	USA	dirofilaria_immitis_chrX	11000001	11100000	0.305338706242466	188
EUR	ASIA	dirofilaria_immitis_chrX	11000001	11100000	0.6242349545949257	188
EUR	CENAM	dirofilaria_immitis_chrX	11000001	11100000	0.4176951470705416	188
EUR	ASIA	dirofilaria_immitis_chrX	11100001	11200000	0.684302120917212	191
EUR	CENAM	dirofilaria_immitis_chrX	11100001	11200000	0.3946352096295923	191
AUS	CENAM	dirofilaria_immitis_chrX	11100001	11200000	0.3206596745308152	191
AUS	ASIA	dirofilaria_immitis_chrX	11100001	11200000	0.0581412552941157	191
AUS	EUR	dirofilaria_immitis_chrX	11100001	11200000	0.4160164071937005	191
CENAM	USA	dirofilaria_immitis_chrX	11100001	11200000	0.2986688213996074	191
ASIA	USA	dirofilaria_immitis_chrX	11100001	11200000	0.3416768494647681	191
ASIA	CENAM	dirofilaria_immitis_chrX	11100001	11200000	0.5004285160826194	191
EUR	USA	dirofilaria_immitis_chrX	11100001	11200000	0.2608280593072284	191
AUS	USA	dirofilaria_immitis_chrX	11100001	11200000	0.2358237132166485	191
ASIA	CENAM	dirofilaria_immitis_chrX	11200001	11300000	0.7150541977602833	166
ASIA	USA	dirofilaria_immitis_chrX	11200001	11300000	0.3745225915780534	166
CENAM	USA	dirofilaria_immitis_chrX	11200001	11300000	0.3066010440234101	166
AUS	USA	dirofilaria_immitis_chrX	11200001	11300000	0.2899768422942797	166
AUS	EUR	dirofilaria_immitis_chrX	11200001	11300000	0.2417724290851045	166
AUS	CENAM	dirofilaria_immitis_chrX	11200001	11300000	0.4166746804175518	166
EUR	USA	dirofilaria_immitis_chrX	11200001	11300000	0.2749708935501295	166
AUS	ASIA	dirofilaria_immitis_chrX	11200001	11300000	0.0475934053419278	166
EUR	CENAM	dirofilaria_immitis_chrX	11200001	11300000	0.1753340394403629	166
EUR	ASIA	dirofilaria_immitis_chrX	11200001	11300000	0.5226274350194678	166
ASIA	USA	dirofilaria_immitis_chrX	11300001	11400000	0.2754221555168183	128
CENAM	USA	dirofilaria_immitis_chrX	11300001	11400000	0.20479906470504	128
EUR	CENAM	dirofilaria_immitis_chrX	11300001	11400000	0.2227242305921931	128
AUS	CENAM	dirofilaria_immitis_chrX	11300001	11400000	0.1738137096643658	128
AUS	ASIA	dirofilaria_immitis_chrX	11300001	11400000	0.0268347396039815	128
EUR	ASIA	dirofilaria_immitis_chrX	11300001	11400000	0.4783600198891322	128
AUS	USA	dirofilaria_immitis_chrX	11300001	11400000	0.2263033978761431	128
AUS	EUR	dirofilaria_immitis_chrX	11300001	11400000	0.3304712470141467	128
EUR	USA	dirofilaria_immitis_chrX	11300001	11400000	0.2244344226234088	128
ASIA	CENAM	dirofilaria_immitis_chrX	11300001	11400000	0.2856741727921684	128
CENAM	USA	dirofilaria_immitis_chrX	11400001	11500000	0.3221218542686375	156
ASIA	USA	dirofilaria_immitis_chrX	11400001	11500000	0.2865954989183647	156
EUR	USA	dirofilaria_immitis_chrX	11400001	11500000	0.2771429144345103	156
AUS	CENAM	dirofilaria_immitis_chrX	11400001	11500000	0.5752162692449919	156
EUR	ASIA	dirofilaria_immitis_chrX	11400001	11500000	0.4976951281970608	156
AUS	USA	dirofilaria_immitis_chrX	11400001	11500000	0.2789461569105292	156
AUS	ASIA	dirofilaria_immitis_chrX	11400001	11500000	0.056193037916853	156
AUS	EUR	dirofilaria_immitis_chrX	11400001	11500000	0.3868520610022062	156
EUR	CENAM	dirofilaria_immitis_chrX	11400001	11500000	0.3334582262087838	156
ASIA	CENAM	dirofilaria_immitis_chrX	11400001	11500000	0.6604184486907136	156
ASIA	USA	dirofilaria_immitis_chrX	11500001	11600000	0.3254168987551574	154
ASIA	CENAM	dirofilaria_immitis_chrX	11500001	11600000	0.8776064713043266	154
EUR	USA	dirofilaria_immitis_chrX	11500001	11600000	0.16579728950707	154
AUS	CENAM	dirofilaria_immitis_chrX	11500001	11600000	0.6753314839181823	154
AUS	ASIA	dirofilaria_immitis_chrX	11500001	11600000	0.0492660283267169	154
EUR	ASIA	dirofilaria_immitis_chrX	11500001	11600000	0.4173776519459983	154
AUS	USA	dirofilaria_immitis_chrX	11500001	11600000	0.238999822798109	154
AUS	EUR	dirofilaria_immitis_chrX	11500001	11600000	0.2615755346293927	154
CENAM	USA	dirofilaria_immitis_chrX	11500001	11600000	0.4596660738193719	154
EUR	CENAM	dirofilaria_immitis_chrX	11500001	11600000	0.3670706949867361	154
AUS	EUR	dirofilaria_immitis_chrX	11600001	11700000	0.2765551613695108	136
AUS	ASIA	dirofilaria_immitis_chrX	11600001	11700000	0.0852851865589467	136
ASIA	CENAM	dirofilaria_immitis_chrX	11600001	11700000	0.4901276648758519	136
EUR	ASIA	dirofilaria_immitis_chrX	11600001	11700000	0.4228307631488157	136
AUS	CENAM	dirofilaria_immitis_chrX	11600001	11700000	0.356898501998308	136
AUS	USA	dirofilaria_immitis_chrX	11600001	11700000	0.2380866606767366	136
EUR	USA	dirofilaria_immitis_chrX	11600001	11700000	0.1739374580060138	136
EUR	CENAM	dirofilaria_immitis_chrX	11600001	11700000	0.090088108311396	136
ASIA	USA	dirofilaria_immitis_chrX	11600001	11700000	0.315205062400805	136
CENAM	USA	dirofilaria_immitis_chrX	11600001	11700000	0.1298767963985764	136
AUS	USA	dirofilaria_immitis_chrX	11700001	11800000	0.2944591086774694	247
EUR	USA	dirofilaria_immitis_chrX	11700001	11800000	0.1572353824380621	247
EUR	CENAM	dirofilaria_immitis_chrX	11700001	11800000	0.2981665226802976	247
EUR	ASIA	dirofilaria_immitis_chrX	11700001	11800000	0.5586439760781406	247
ASIA	CENAM	dirofilaria_immitis_chrX	11700001	11800000	0.8169165481816569	247
ASIA	USA	dirofilaria_immitis_chrX	11700001	11800000	0.3978508343368634	247
AUS	ASIA	dirofilaria_immitis_chrX	11700001	11800000	0.0533915163638134	247
AUS	EUR	dirofilaria_immitis_chrX	11700001	11800000	0.431598048975491	247
CENAM	USA	dirofilaria_immitis_chrX	11700001	11800000	0.2641112929610164	247
AUS	CENAM	dirofilaria_immitis_chrX	11700001	11800000	0.6124769687791988	247
AUS	ASIA	dirofilaria_immitis_chrX	11800001	11900000	0.0720903723617607	253
AUS	CENAM	dirofilaria_immitis_chrX	11800001	11900000	0.4633289579457543	253
ASIA	USA	dirofilaria_immitis_chrX	11800001	11900000	0.2663640908644945	253
AUS	EUR	dirofilaria_immitis_chrX	11800001	11900000	0.3253446085047032	253
ASIA	CENAM	dirofilaria_immitis_chrX	11800001	11900000	0.6211142115110398	253
CENAM	USA	dirofilaria_immitis_chrX	11800001	11900000	0.3011895524216444	253
EUR	USA	dirofilaria_immitis_chrX	11800001	11900000	0.2135519151904781	253
EUR	CENAM	dirofilaria_immitis_chrX	11800001	11900000	0.221543746023462	253
EUR	ASIA	dirofilaria_immitis_chrX	11800001	11900000	0.4346048385913728	253
AUS	USA	dirofilaria_immitis_chrX	11800001	11900000	0.2003338069322202	253
CENAM	USA	dirofilaria_immitis_chrX	11900001	12000000	0.2776678676400989	247
ASIA	USA	dirofilaria_immitis_chrX	11900001	12000000	0.2603695614505182	247
AUS	CENAM	dirofilaria_immitis_chrX	11900001	12000000	0.3927976157559319	247
AUS	USA	dirofilaria_immitis_chrX	11900001	12000000	0.1553283673945313	247
ASIA	CENAM	dirofilaria_immitis_chrX	11900001	12000000	0.5745102824189879	247
EUR	USA	dirofilaria_immitis_chrX	11900001	12000000	0.2360398984326768	247
EUR	CENAM	dirofilaria_immitis_chrX	11900001	12000000	0.3158065960508067	247
EUR	ASIA	dirofilaria_immitis_chrX	11900001	12000000	0.5475997293412248	247
AUS	EUR	dirofilaria_immitis_chrX	11900001	12000000	0.4047267043899163	247
AUS	ASIA	dirofilaria_immitis_chrX	11900001	12000000	0.0597583920401642	247
ASIA	USA	dirofilaria_immitis_chrX	12000001	12100000	0.2645503048919635	207
CENAM	USA	dirofilaria_immitis_chrX	12000001	12100000	0.4193782581434108	207
EUR	ASIA	dirofilaria_immitis_chrX	12000001	12100000	0.5831427011264502	207
EUR	CENAM	dirofilaria_immitis_chrX	12000001	12100000	0.3677409635064446	207
AUS	CENAM	dirofilaria_immitis_chrX	12000001	12100000	0.8464316556942147	207
AUS	USA	dirofilaria_immitis_chrX	12000001	12100000	0.3472036966635313	207
AUS	ASIA	dirofilaria_immitis_chrX	12000001	12100000	-0.0305199606046953	207
AUS	EUR	dirofilaria_immitis_chrX	12000001	12100000	0.7240659625537893	207
ASIA	CENAM	dirofilaria_immitis_chrX	12000001	12100000	0.7819420677295704	207
EUR	USA	dirofilaria_immitis_chrX	12000001	12100000	0.2634702737707093	207
ASIA	USA	dirofilaria_immitis_chrX	12100001	12200000	0.2691280198214654	282
CENAM	USA	dirofilaria_immitis_chrX	12100001	12200000	0.4351511935667524	282
AUS	ASIA	dirofilaria_immitis_chrX	12100001	12200000	-0.0222352195884331	282
AUS	EUR	dirofilaria_immitis_chrX	12100001	12200000	0.7218308208746609	282
EUR	ASIA	dirofilaria_immitis_chrX	12100001	12200000	0.5951684703712178	282
EUR	CENAM	dirofilaria_immitis_chrX	12100001	12200000	0.4569018322103966	282
AUS	CENAM	dirofilaria_immitis_chrX	12100001	12200000	0.851398950087638	282
AUS	USA	dirofilaria_immitis_chrX	12100001	12200000	0.340826434828176	282
EUR	USA	dirofilaria_immitis_chrX	12100001	12200000	0.320594491949719	282
ASIA	CENAM	dirofilaria_immitis_chrX	12100001	12200000	0.8342203586482165	282
ASIA	CENAM	dirofilaria_immitis_chrX	12200001	12300000	0.6899822105746911	202
EUR	USA	dirofilaria_immitis_chrX	12200001	12300000	0.3706773611068376	202
ASIA	USA	dirofilaria_immitis_chrX	12200001	12300000	0.198256038412063	202
CENAM	USA	dirofilaria_immitis_chrX	12200001	12300000	0.3484021588059394	202
AUS	EUR	dirofilaria_immitis_chrX	12200001	12300000	0.7715189139183474	202
AUS	ASIA	dirofilaria_immitis_chrX	12200001	12300000	0.0002540347607908	202
AUS	CENAM	dirofilaria_immitis_chrX	12200001	12300000	0.8082105608212546	202
AUS	USA	dirofilaria_immitis_chrX	12200001	12300000	0.2861337178238156	202
EUR	ASIA	dirofilaria_immitis_chrX	12200001	12300000	0.6078304442189193	202
EUR	CENAM	dirofilaria_immitis_chrX	12200001	12300000	0.4051156843731582	202
AUS	CENAM	dirofilaria_immitis_chrX	12300001	12400000	0.9405671633256651	191
AUS	USA	dirofilaria_immitis_chrX	12300001	12400000	0.3164182596408252	191
EUR	USA	dirofilaria_immitis_chrX	12300001	12400000	0.2705227381140858	191
EUR	ASIA	dirofilaria_immitis_chrX	12300001	12400000	0.6039965845217283	191
ASIA	CENAM	dirofilaria_immitis_chrX	12300001	12400000	0.918778920404682	191
CENAM	USA	dirofilaria_immitis_chrX	12300001	12400000	0.503389087121786	191
AUS	ASIA	dirofilaria_immitis_chrX	12300001	12400000	-0.0166774908459012	191
AUS	EUR	dirofilaria_immitis_chrX	12300001	12400000	0.7852160965072361	191
EUR	CENAM	dirofilaria_immitis_chrX	12300001	12400000	0.2907123419181397	191
ASIA	USA	dirofilaria_immitis_chrX	12300001	12400000	0.1918609701001228	191
ASIA	USA	dirofilaria_immitis_chrX	12400001	12500000	0.1850433546856129	208
AUS	CENAM	dirofilaria_immitis_chrX	12400001	12500000	0.9289110081234292	208
AUS	USA	dirofilaria_immitis_chrX	12400001	12500000	0.3218131638984648	208
CENAM	USA	dirofilaria_immitis_chrX	12400001	12500000	0.5591796523141054	208
ASIA	CENAM	dirofilaria_immitis_chrX	12400001	12500000	0.8841574477250533	208
